18-30-45: asset: BTCUSDT, rsi: 37.0851, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-30-57: asset: BTCUSDT, rsi: 47.7537, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-31-09: asset: BTCUSDT, rsi: 47.7848, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-31-20: asset: BTCUSDT, rsi: 47.7848, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-31-33: asset: BTCUSDT, rsi: 47.7848, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-31-44: asset: BTCUSDT, rsi: 49.8678, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-31-55: asset: BTCUSDT, rsi: 53.9009, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-32-07: asset: BTCUSDT, rsi: 53.9071, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-32-18: asset: BTCUSDT, rsi: 56.5190, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-32-30: asset: BTCUSDT, rsi: 55.7766, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-32-41: asset: BTCUSDT, rsi: 56.3952, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-32-53: asset: BTCUSDT, rsi: 56.5190, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-33-05: asset: BTCUSDT, rsi: 56.4781, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-33-16: asset: BTCUSDT, rsi: 50.6035, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-33-27: asset: BTCUSDT, rsi: 50.6043, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-33-39: asset: BTCUSDT, rsi: 48.9294, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-33-51: asset: BTCUSDT, rsi: 48.9294, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-34-03: asset: BTCUSDT, rsi: 48.9113, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-34-14: asset: BTCUSDT, rsi: 48.9113, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-34-26: asset: BTCUSDT, rsi: 48.3996, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-34-38: asset: BTCUSDT, rsi: 46.5620, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-34-49: asset: BTCUSDT, rsi: 48.1135, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-01: asset: BTCUSDT, rsi: 48.9113, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-13: asset: BTCUSDT, rsi: 45.9222, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-24: asset: BTCUSDT, rsi: 49.3053, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-36: asset: BTCUSDT, rsi: 51.8426, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-47: asset: BTCUSDT, rsi: 51.8426, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-35-58: asset: BTCUSDT, rsi: 56.1591, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-36-09: asset: BTCUSDT, rsi: 51.8907, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-36-21: asset: BTCUSDT, rsi: 49.2083, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-36-32: asset: BTCUSDT, rsi: 48.8051, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-36-43: asset: BTCUSDT, rsi: 56.3492, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-36-55: asset: BTCUSDT, rsi: 44.4217, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-37-06: asset: BTCUSDT, rsi: 44.4213, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-37-18: asset: BTCUSDT, rsi: 46.8091, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-37-29: asset: BTCUSDT, rsi: 45.8280, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-37-41: asset: BTCUSDT, rsi: 44.1364, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-37-52: asset: BTCUSDT, rsi: 44.1364, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-38-03: asset: BTCUSDT, rsi: 42.8661, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-38-15: asset: BTCUSDT, rsi: 42.6652, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-38-26: asset: BTCUSDT, rsi: 43.1969, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-38-37: asset: BTCUSDT, rsi: 42.6295, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-38-48: asset: BTCUSDT, rsi: 45.8607, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-00: asset: BTCUSDT, rsi: 49.1803, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-12: asset: BTCUSDT, rsi: 51.0272, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-22: asset: BTCUSDT, rsi: 49.3064, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-34: asset: BTCUSDT, rsi: 49.5938, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-45: asset: BTCUSDT, rsi: 50.0258, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-39-56: asset: BTCUSDT, rsi: 50.0258, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-40-08: asset: BTCUSDT, rsi: 50.0638, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-40-19: asset: BTCUSDT, rsi: 47.7944, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-40-31: asset: BTCUSDT, rsi: 47.5984, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-40-42: asset: BTCUSDT, rsi: 46.4037, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-40-53: asset: BTCUSDT, rsi: 50.0645, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-41-04: asset: BTCUSDT, rsi: 46.3674, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-41-16: asset: BTCUSDT, rsi: 45.2575, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-41-27: asset: BTCUSDT, rsi: 43.5884, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-41-39: asset: BTCUSDT, rsi: 43.5884, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-41-50: asset: BTCUSDT, rsi: 53.4365, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-42-02: asset: BTCUSDT, rsi: 53.5221, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-42-14: asset: BTCUSDT, rsi: 44.4656, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-42-26: asset: BTCUSDT, rsi: 44.4656, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-42-38: asset: BTCUSDT, rsi: 56.4760, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-42-49: asset: BTCUSDT, rsi: 44.4656, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-01: asset: BTCUSDT, rsi: 44.4656, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-13: asset: BTCUSDT, rsi: 56.3175, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-25: asset: BTCUSDT, rsi: 56.8338, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-36: asset: BTCUSDT, rsi: 44.6363, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-47: asset: BTCUSDT, rsi: 44.6363, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-43-59: asset: BTCUSDT, rsi: 58.3133, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-44-10: asset: BTCUSDT, rsi: 46.0461, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-44-22: asset: BTCUSDT, rsi: 46.0461, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-44-33: asset: BTCUSDT, rsi: 58.3001, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-44-45: asset: BTCUSDT, rsi: 46.0461, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-44-56: asset: BTCUSDT, rsi: 58.6000, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-45-08: asset: BTCUSDT, rsi: 46.0287, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-45-20: asset: BTCUSDT, rsi: 59.3106, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-45-32: asset: BTCUSDT, rsi: 59.3324, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-45-43: asset: BTCUSDT, rsi: 45.4078, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-45-56: asset: BTCUSDT, rsi: 59.3324, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-46-07: asset: BTCUSDT, rsi: 59.3324, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-46-20: asset: BTCUSDT, rsi: 60.0877, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-46-31: asset: BTCUSDT, rsi: 60.0877, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-46-43: asset: BTCUSDT, rsi: 60.3036, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-46-55: asset: BTCUSDT, rsi: 60.3036, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-47-06: asset: BTCUSDT, rsi: 60.4638, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-47-18: asset: BTCUSDT, rsi: 60.4638, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-47-30: asset: BTCUSDT, rsi: 60.4638, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-47-41: asset: BTCUSDT, rsi: 60.4638, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-47-52: asset: BTCUSDT, rsi: 62.5067, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-48-04: asset: BTCUSDT, rsi: 63.5032, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-48-15: asset: BTCUSDT, rsi: 63.5032, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-48-26: asset: BTCUSDT, rsi: 45.3958, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-48-38: asset: BTCUSDT, rsi: 45.3958, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-48-49: asset: BTCUSDT, rsi: 63.5032, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-01: asset: BTCUSDT, rsi: 67.2271, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-13: asset: BTCUSDT, rsi: 67.2593, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-24: asset: BTCUSDT, rsi: 67.2593, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-36: asset: BTCUSDT, rsi: 67.2593, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-47: asset: BTCUSDT, rsi: 67.2593, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-49-58: asset: BTCUSDT, rsi: 67.2593, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-50-10: asset: BTCUSDT, rsi: 67.2496, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-50-21: asset: BTCUSDT, rsi: 67.2496, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-50-33: asset: BTCUSDT, rsi: 67.2496, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-50-44: asset: BTCUSDT, rsi: 68.1583, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-50-55: asset: BTCUSDT, rsi: 68.1583, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-51-07: asset: BTCUSDT, rsi: 57.8960, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-51-18: asset: BTCUSDT, rsi: 60.5231, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-51-30: asset: BTCUSDT, rsi: 58.3427, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-51-42: asset: BTCUSDT, rsi: 60.5231, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-51-53: asset: BTCUSDT, rsi: 60.5231, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-52-04: asset: BTCUSDT, rsi: 60.5063, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-52-16: asset: BTCUSDT, rsi: 60.7100, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-52-27: asset: BTCUSDT, rsi: 62.2256, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-52-38: asset: BTCUSDT, rsi: 62.2256, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-52-49: asset: BTCUSDT, rsi: 62.2256, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-01: asset: BTCUSDT, rsi: 62.2256, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-12: asset: BTCUSDT, rsi: 62.2239, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-23: asset: BTCUSDT, rsi: 63.6144, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-35: asset: BTCUSDT, rsi: 63.9393, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-46: asset: BTCUSDT, rsi: 63.9478, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-53-57: asset: BTCUSDT, rsi: 63.9478, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-54-09: asset: BTCUSDT, rsi: 2.0335, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-54-20: asset: BTCUSDT, rsi: 56.4594, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-54-32: asset: BTCUSDT, rsi: 56.5471, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-54-43: asset: BTCUSDT, rsi: 56.5471, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-54-54: asset: BTCUSDT, rsi: 56.4535, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-55-06: asset: BTCUSDT, rsi: 56.4655, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-55-17: asset: BTCUSDT, rsi: 56.2258, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-55-28: asset: BTCUSDT, rsi: 56.2257, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-55-40: asset: BTCUSDT, rsi: 56.2258, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-55-51: asset: BTCUSDT, rsi: 56.2258, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-56-03: asset: BTCUSDT, rsi: 56.4726, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-56-14: asset: BTCUSDT, rsi: 56.6419, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-56-25: asset: BTCUSDT, rsi: 56.6169, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-56-37: asset: BTCUSDT, rsi: 56.5537, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-56-48: asset: BTCUSDT, rsi: 56.6419, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-00: asset: BTCUSDT, rsi: 56.6419, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-12: asset: BTCUSDT, rsi: 56.7950, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-23: asset: BTCUSDT, rsi: 56.5423, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-34: asset: BTCUSDT, rsi: 56.2910, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-46: asset: BTCUSDT, rsi: 56.2278, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-57-58: asset: BTCUSDT, rsi: 56.2914, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-58-10: asset: BTCUSDT, rsi: 56.5257, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-58-20: asset: BTCUSDT, rsi: 57.0813, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-58-33: asset: BTCUSDT, rsi: 57.0813, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-58-44: asset: BTCUSDT, rsi: 57.2054, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-58-55: asset: BTCUSDT, rsi: 57.0767, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-59-07: asset: BTCUSDT, rsi: 56.8569, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-59-18: asset: BTCUSDT, rsi: 56.8560, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-59-30: asset: BTCUSDT, rsi: 57.1029, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-59-41: asset: BTCUSDT, rsi: 57.4545, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
18-59-53: asset: BTCUSDT, rsi: 57.5602, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-00-05: asset: BTCUSDT, rsi: 57.6875, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-00-16: asset: BTCUSDT, rsi: 57.7865, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-00-28: asset: BTCUSDT, rsi: 57.8945, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-00-39: asset: BTCUSDT, rsi: 50.6633, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-00-51: asset: BTCUSDT, rsi: 57.1397, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-02: asset: BTCUSDT, rsi: 56.4476, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-13: asset: BTCUSDT, rsi: 56.4473, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-24: asset: BTCUSDT, rsi: 56.3481, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-36: asset: BTCUSDT, rsi: 56.1671, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-47: asset: BTCUSDT, rsi: 56.3918, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-01-59: asset: BTCUSDT, rsi: 56.1602, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-02-10: asset: BTCUSDT, rsi: 56.1734, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-02-22: asset: BTCUSDT, rsi: 55.8691, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-02-33: asset: BTCUSDT, rsi: 55.7409, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-02-45: asset: BTCUSDT, rsi: 54.7402, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-02-56: asset: BTCUSDT, rsi: 53.7219, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-03-08: asset: BTCUSDT, rsi: 53.6018, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-03-20: asset: BTCUSDT, rsi: 52.5516, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-03-32: asset: BTCUSDT, rsi: 53.4596, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-03-43: asset: BTCUSDT, rsi: 52.8313, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-03-55: asset: BTCUSDT, rsi: 52.7318, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-04-07: asset: BTCUSDT, rsi: 52.3925, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-04-18: asset: BTCUSDT, rsi: 52.4731, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-04-29: asset: BTCUSDT, rsi: 52.5400, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-04-41: asset: BTCUSDT, rsi: 52.5411, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-04-52: asset: BTCUSDT, rsi: 52.5363, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-05-03: asset: BTCUSDT, rsi: 51.6730, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-05-15: asset: BTCUSDT, rsi: 52.4104, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-05-26: asset: BTCUSDT, rsi: 53.5369, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-05-37: asset: BTCUSDT, rsi: 54.0379, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-05-49: asset: BTCUSDT, rsi: 53.6211, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-00: asset: BTCUSDT, rsi: 54.0080, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-12: asset: BTCUSDT, rsi: 54.0979, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-23: asset: BTCUSDT, rsi: 53.5132, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-34: asset: BTCUSDT, rsi: 54.1240, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-46: asset: BTCUSDT, rsi: 54.1240, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-06-57: asset: BTCUSDT, rsi: 54.1240, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-07-09: asset: BTCUSDT, rsi: 54.1398, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-07-20: asset: BTCUSDT, rsi: 53.3515, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-07-31: asset: BTCUSDT, rsi: 49.4740, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-07-43: asset: BTCUSDT, rsi: 53.3515, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-07-54: asset: BTCUSDT, rsi: 49.4740, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-08-05: asset: BTCUSDT, rsi: 53.3515, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-08-16: asset: BTCUSDT, rsi: 54.0793, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-08-28: asset: BTCUSDT, rsi: 48.7026, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-08-39: asset: BTCUSDT, rsi: 49.2712, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-08-51: asset: BTCUSDT, rsi: 49.6251, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-02: asset: BTCUSDT, rsi: 49.6411, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-13: asset: BTCUSDT, rsi: 49.6017, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-25: asset: BTCUSDT, rsi: 49.6057, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-36: asset: BTCUSDT, rsi: 49.6435, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-48: asset: BTCUSDT, rsi: 50.2835, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-09-59: asset: BTCUSDT, rsi: 50.2878, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-10-10: asset: BTCUSDT, rsi: 50.4763, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-10-22: asset: BTCUSDT, rsi: 50.9335, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-10-33: asset: BTCUSDT, rsi: 50.6610, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-10-45: asset: BTCUSDT, rsi: 50.9378, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-10-56: asset: BTCUSDT, rsi: 49.6447, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
19-11-07: asset: BTCUSDT, rsi: 49.6881, balance: {'asset': 'BTC', 'free': '1.00000000', 'locked': '0.00000000'}
